DATAFLOW,AREA_REF,FREQ,INDICADOR,UNIDAD,CIUO,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTAS_INDICADOR,DECIMALS,NOTAS,FUENTE,MULT
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2024-M12,8.89090175716274,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M01,10.86226818402929,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M02,11.30232374015636,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M03,11.425638834356878,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M04,12.499027168875166,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M05,10.953240582597656,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M06,11.312963705105904,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M07,6.5540811463755455,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M08,5.946167796092472,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M09,5.626869989538252,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M10,5.276669232480069,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M11,6.384889800441473,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2025-M12,6.286907312352197,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2026-M01,5.3255922838080005,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2026-M02,5.6788170656968395,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_5A,2026-M03,5.3272888804996255,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M01,96.3074449801607,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M02,96.44283898019503,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M03,96.99365251391457,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M04,97.78896829472613,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M05,99.16086969555256,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M06,100.23710090978392,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M07,100.55824394446883,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M08,100.13582590933163,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M09,103.04967875446255,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M10,102.45208543282384,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M11,102.5226507555894,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2023-M12,104.35063982899088,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M01,105.03474563227225,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M02,104.24887961428057,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M03,105.25955028598341,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M04,106.06633983428222,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M05,106.99958676516607,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M06,108.63796114043143,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M07,113.03890746344354,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M08,112.89847545787919,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M09,114.4225449776703,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M10,114.11349440546411,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M11,114.7499966399145,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2024-M12,115.9605975734344,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M01,117.6236040407818,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M02,117.7860992031558,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M03,118.2239390508069,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M04,118.63093785175926,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M05,119.45483747861759,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M06,120.88325170874492,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M07,121.50636557110873,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M08,121.33973889729451,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M09,121.88815329370394,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M10,121.63829737563329,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M11,122.67819375533801,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2025-M12,123.56674771850568,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2026-M01,124.54230054672279,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2026-M02,124.1691797698881,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_9,2026-M03,125.86886220280864,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M01,98.02891832173913,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M02,97.66327242730534,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M03,98.17263054186397,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M04,99.4645221337158,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M05,99.02301929016406,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M06,100.0702316205934,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M07,100.0012536112729,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M08,100.29956744799651,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M09,101.64757575448914,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M10,101.27341485265603,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M11,101.34346749357866,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2023-M12,103.01212650462509,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M01,103.90828709714376,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M02,103.61322917947349,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M03,104.36964775743434,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M04,105.22362894104961,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M05,105.87104845116879,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M06,106.81735897831662,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M07,108.3741463936857,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M08,108.67909696299266,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M09,109.62087759498597,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M10,109.88498548363155,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M11,109.86835847870479,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2024-M12,110.68430826133397,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M01,112.90741103297724,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M02,112.85489240595902,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M03,113.44629427589574,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M04,114.15079727311736,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M05,114.57564308275278,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M06,115.19765557409511,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M07,115.2624480957587,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M08,115.71094404063264,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M09,116.4294201589138,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M10,116.73770188233424,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M11,117.21342583336532,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2025-M12,117.65925013768705,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2026-M01,118.69913776283565,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2026-M02,118.89401681763692,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_3,2026-M03,119.63455990208996,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M01,98.2087428318455,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M02,97.14747739808153,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M03,97.53409245280274,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M04,98.38661824458359,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M05,98.69205073282511,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M06,99.31117340096887,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M07,100.01272102737857,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M08,99.85746502675636,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M09,102.05456275353924,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M10,102.36554878553368,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M11,102.60995285213797,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2023-M12,103.81959449354682,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M01,103.65789663085482,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M02,103.46396231787432,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M03,105.0998711243297,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M04,106.09260558006511,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M05,106.07968701717053,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M06,107.16614858643764,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M07,109.7262774353883,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M08,110.10680924281064,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M09,111.68090838510878,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M10,111.843588100911,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M11,112.43013778220275,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2024-M12,113.386670576094,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M01,114.33827741043106,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M02,113.79952937857047,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M03,114.10741887037511,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M04,115.17143948946395,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M05,116.26691787467635,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M06,116.93510354165129,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M07,117.50752813072016,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M08,117.55699166915711,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M09,118.31727212618428,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M10,118.3654911167918,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M11,118.96756118746839,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2025-M12,119.85240453063535,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2026-M01,120.80627076531881,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2026-M02,120.32655280218466,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_8,2026-M03,121.40690508904454,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M01,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M02,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M03,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M04,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M05,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M06,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M07,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M08,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M09,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M10,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M11,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2023-M12,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M01,10.811338897292021,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M02,9.818227560852733,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M03,10.480570031667757,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M04,9.403236103210254,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M05,7.6647392690532445,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M06,9.86090202887555,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M07,11.922888835535762,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M08,11.886674635338279,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M09,9.846369742173744,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M10,10.055956301809953,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M11,10.160018085967737,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
